Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
Q6E5MK4T,journalArticle,2023,"Spitale, Giovanni; Biller-Andorno, Nikola; Germani, Federico",AI model GPT-3 (dis)informs us better than humans,Science Advances,,,10.1126/sciadv.adh1850,https://www.science.org/doi/10.1126/sciadv.adh1850,"Artificial intelligence (AI) is changing the way we create and evaluate information, and this is happening during an infodemic, which has been having marked effects on global health. Here, we evaluate whether recruited individuals can distinguish disinformation from accurate information, structured in the form of tweets, and determine whether a tweet is organic or synthetic, i.e., whether it has been written by a Twitter user or by the AI model GPT-3. The results of our preregistered study, including 697 participants, show that GPT-3 is a double-edge sword: In comparison with humans, it can produce accurate information that is easier to understand, but it can also produce more compelling disinformation. We also show that humans cannot distinguish between tweets generated by GPT-3 and written by real Twitter users. Starting from our results, we reflect on the dangers of AI for disinformation and on how information campaigns can be improved to benefit global health.",2023-06-28,2025-08-28 10:00:31,2025-08-28 10:00:31,2025-08-28 10:00:31,eadh1850,,26,9,,,,,,,,,,,,,,,science.org (Atypon),,Publisher: American Association for the Advancement of Science,,C:\Users\Admin\Zotero\storage\Q9R28TXS\Spitale et al. - 2023 - AI model GPT-3 (dis)informs us better than humans.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z8CBJD4S,preprint,2018,"Irving, Geoffrey; Christiano, Paul; Amodei, Dario",AI safety via debate,,,,10.48550/arXiv.1805.00899,http://arxiv.org/abs/1805.00899,"To make AI systems broadly useful for challenging real-world tasks, we need them to learn complex human goals and preferences. One approach to specifying complex goals asks humans to judge during training which agent behaviors are safe and useful, but this approach can fail if the task is too complicated for a human to directly judge. To help address this concern, we propose training agents via self play on a zero sum debate game. Given a question or proposed action, two agents take turns making short statements up to a limit, then a human judges which of the agents gave the most true, useful information. In an analogy to complexity theory, debate with optimal play can answer any question in PSPACE given polynomial time judges (direct judging answers only NP questions). In practice, whether debate works involves empirical questions about humans and the tasks we want AIs to perform, plus theoretical questions about the meaning of AI alignment. We report results on an initial MNIST experiment where agents compete to convince a sparse classifier, boosting the classifier's accuracy from 59.4% to 88.9% given 6 pixels and from 48.2% to 85.2% given 4 pixels. Finally, we discuss theoretical and practical aspects of the debate model, focusing on potential weaknesses as the model scales up, and we propose future human and computer experiments to test these properties.",2018-10-22,2025-08-28 11:34:34,2025-08-28 11:34:34,2025-08-28 11:34:33,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:1805.00899 [stat],,C:\Users\Admin\Zotero\storage\ASS7ARIF\Irving et al. - 2018 - AI safety via debate.pdf; C:\Users\Admin\Zotero\storage\JQRSQDLN\1805.html,,,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:1805.00899,,,,,,,,,,,,,,,,,,,,,,,,,,,
P29LZC5N,journalArticle,2023,"Schwitzgebel, Eric",AI systems must not confuse users about their sentience or moral status,Patterns,,2666-3899,10.1016/j.patter.2023.100818,https://www.cell.com/patterns/abstract/S2666-3899(23)00187-3,,2023-08-11,2025-08-28 11:35:06,2025-08-28 11:35:06,2025-08-28 11:35:06,,,8,4,,PATTER,,,,,,,,English,,,,,www.cell.com,,Publisher: Elsevier,,C:\Users\Admin\Zotero\storage\UXYTFRRA\Schwitzgebel - 2023 - AI systems must not confuse users about their sentience or moral status.pdf,,,DSML 1: Concept: Basic principles of a new data science output observed and reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE4RB8MB,preprint,2025,"Bai, Hui; Voelkel, Jan; Muldowney, Shane; Eichstaedt, Johannes; Willer, Robb",AI-Generated Messages Can Be Used to Persuade Humans on Policy Issues,,,,10.31219/osf.io/stakv_v5,https://osf.io/stakv_v5,"The emergence of large language models (LLMs) has made it possible for generative artificial intelligence (AI) to tackle many higher-order cognitive tasks, with critical implications for industry, government, and labor markets in the U.S. and globally. Here, we investigate whether existing, openly-available LLMs can be used to create messages capable of influencing humans’ political attitudes. Across three pre-registered experiments (total N = 4,829), we find consistent evidence that assigning participants to read persuasive messages generated by LLMs can lead to attitude change across a range of policies, including highly polarized policies, such as an assault weapons ban, a carbon tax, and a paid parental-leave program. Overall, we found LLM-generated messages were similarly effective in influencing policy attitudes as were messages crafted by lay humans. These results demonstrate that recent developments in AI make it possible to create politically persuasive messages cheaply and at massive scale.",2025-03-04,2025-08-28 11:35:59,2025-08-28 11:35:59,2025-08-28 11:35:59,,,,,,,,,,,,OSF,,en-us,,,,,OSF Preprints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2HIJYLP,conferencePaper,2019,"Jakesch, Maurice; French, Megan; Ma, Xiao; Hancock, Jeffrey T.; Naaman, Mor",AI-Mediated Communication: How the Perception that Profile Text was Written by AI Affects Trustworthiness,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,978-1-4503-5970-2,,10.1145/3290605.3300469,https://doi.org/10.1145/3290605.3300469,"We are entering an era of AI-Mediated Communication (AI-MC) where interpersonal communication is not only mediated by technology, but is optimized, augmented, or generated by artificial intelligence. Our study takes a first look at the potential impact of AI-MC on online self-presentation. In three experiments we test whether people find Airbnb hosts less trustworthy if they believe their profiles have been written by AI. We observe a new phenomenon that we term the Replicant Effect: Only when participants thought they saw a mixed set of AI- and human-written profiles, they mistrusted hosts whose profiles were labeled as or suspected to be written by AI. Our findings have implications for the design of systems that involve AI technologies in online self-presentation and chart a direction for future work that may upend or augment key aspects of Computer-Mediated Communication theory.",2019,2025-08-28 11:36:25,2025-08-28 11:36:25,2025-08-28,1–13,,,,,,AI-Mediated Communication,CHI '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8ZKPNLJ,journalArticle,2021,"Jia, Chenyan; Liu, Ruibo",Algorithmic or Human Source? Examining Relative Hostile Media Effect With a Transformer-Based Framework,Media and Communication,,2183-2439,10.17645/mac.v9i4.4164,https://www.cogitatiopress.com/mediaandcommunication/article/view/4164,"Chenyan Jia, Ruibo Liu",2021-11-18,2025-08-28 11:37:50,2025-08-28 11:37:50,2025-08-28 11:37:50,170-181,,4,9,,,Algorithmic or Human Source?,,,,,,,en,,,,,www.cogitatiopress.com,,,,C:\Users\Admin\Zotero\storage\TKPENUTS\Jia and Liu - 2021 - Algorithmic or Human Source Examining Relative Hostile Media Effect With a Transformer-Based Framew.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFMHYEQ3,journalArticle,2021,"Wölker, Anja; Powell, Thomas E",Algorithms in the newsroom? News readers’ perceived credibility and selection of automated journalism,Journalism,,1464-8849,10.1177/1464884918757072,https://doi.org/10.1177/1464884918757072,"Automated journalism, the autonomous production of journalistic content through computer algorithms, is increasingly prominent in newsrooms. This enables the production of numerous articles, both rapidly and cheaply. Yet, how news readers perceive journalistic automation is pivotal to the industry, as, like any product, it is dependent on audience approval. As audiences cannot verify all events themselves, they need to trust journalists’ accounts, which make credibility a vital quality ascription to journalism. In turn, credibility judgments might influence audiences’ selection of automated content for their media diet. Research in this area is scarce, with existing studies focusing on national samples and with no previous research on ‘combined’ journalism – a relatively novel development where automated content is supplemented by human journalists. We use an experiment to investigate how European news readers (N = 300) perceive different forms of automated journalism in regard to message and source credibility, and how this affects their selection behavior. Findings show that, in large part, credibility perceptions of human, automated, and combined content and source(s) may be assumed equal. Only for sports articles was automated content perceived significantly more credible than human messages. Furthermore, credibility does not mediate the likelihood of news readers to either select or avoid articles for news consumption. Findings are, among other things, explained by topic-specific factors and suggest that effects of algorithms on journalistic quality are largely indiscernible to European news readers.",2021-01-01,2025-08-28 11:38:09,2025-08-28 11:38:09,2025-08-28 11:38:09,86-103,,1,22,,Journalism,Algorithms in the newsroom?,,,,,,,EN,,,,,SAGE Journals,,Publisher: SAGE Publications,,C:\Users\Admin\Zotero\storage\I5GW6DWJ\Wölker and Powell - 2021 - Algorithms in the newsroom News readers’ perceived credibility and selection of automated journalis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QVKSWUCT,preprint,2021,"Kenton, Zachary; Everitt, Tom; Weidinger, Laura; Gabriel, Iason; Mikulik, Vladimir; Irving, Geoffrey",Alignment of Language Agents,,,,10.48550/arXiv.2103.14659,http://arxiv.org/abs/2103.14659,"For artificial intelligence to be beneficial to humans the behaviour of AI agents needs to be aligned with what humans want. In this paper we discuss some behavioural issues for language agents, arising from accidental misspecification by the system designer. We highlight some ways that misspecification can occur and discuss some behavioural issues that could arise from misspecification, including deceptive or manipulative language, and review some approaches for avoiding these issues.",2021-03-26,2025-08-28 11:38:25,2025-08-28 11:38:25,2025-08-28 11:38:25,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2103.14659 [cs],,C:\Users\Admin\Zotero\storage\NMYDZ2VW\Kenton et al. - 2021 - Alignment of Language Agents.pdf; C:\Users\Admin\Zotero\storage\LA3V6GSQ\2103.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2103.14659,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWWB53EC,journalArticle,2018,"Inkster, Becky; Sarda, Shubhankar; Subramanian, Vinod","An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being: Real-World Data Evaluation Mixed-Methods Study",JMIR mHealth and uHealth,,,10.2196/12106,https://mhealth.jmir.org/2018/11/e12106,"Background: A World Health Organization 2017 report stated that major depression affects almost 5% of the human population. Major depression is associated with impaired psychosocial functioning and reduced quality of life. Challenges such as shortage of mental health personnel, long waiting times, perceived stigma, and lower government spends pose barriers to the alleviation of mental health problems. Face-to-face psychotherapy alone provides only point-in-time support and cannot scale quickly enough to address this growing global public health challenge. Artificial intelligence (AI)-enabled, empathetic, and evidence-driven conversational mobile app technologies could play an active role in filling this gap by increasing adoption and enabling reach. Although such a technology can help manage these barriers, they should never replace time with a health care professional for more severe mental health problems. However, app technologies could act as a supplementary or intermediate support system. Mobile mental well-being apps need to uphold privacy and foster both short- and long-term positive outcomes. Objective: This study aimed to present a preliminary real-world data evaluation of the effectiveness and engagement levels of an AI-enabled, empathetic, text-based conversational mobile mental well-being app, Wysa, on users with self-reported symptoms of depression. Methods: In the study, a group of anonymous global users were observed who voluntarily installed the Wysa app, engaged in text-based messaging, and self-reported symptoms of depression using the Patient Health Questionnaire-9. On the basis of the extent of app usage on and between 2 consecutive screening time points, 2 distinct groups of users (high users and low users) emerged. The study used mixed-methods approach to evaluate the impact and engagement levels among these users. The quantitative analysis measured the app impact by comparing the average improvement in symptoms of depression between high and low users. The qualitative analysis measured the app engagement and experience by analyzing in-app user feedback and evaluated the performance of a machine learning classifier to detect user objections during conversations. Results: The average mood improvement (ie, difference in pre- and post-self-reported depression scores) between the groups (ie, high vs low users; n=108 and n=21, respectively) revealed that the high users group had significantly higher average improvement (mean 5.84 [SD 6.66]) compared with the low users group (mean 3.52 [SD 6.15]); Mann-Whitney P=.03 and with a moderate effect size of 0.63. Moreover, 67.7% of user-provided feedback responses found the app experience helpful and encouraging. Conclusions: The real-world data evaluation findings on the effectiveness and engagement levels of Wysa app on users with self-reported symptoms of depression show promise. However, further work is required to validate these initial findings in much larger samples and across longer periods.",2018-11-23,2025-08-28 11:39:06,2025-08-28 11:39:06,2025-08-28 11:39:06,e12106,,11,6,,,"An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being",,,,,,,EN,"Unless stated otherwise, all articles are open-access distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work (""first published in JMIR mHealth and uHealth..."") is properly cited with original URL and bibliographic citation information. The complete bibliographic information, a link to the original publication on http://mhealth.jmir.org/, as well as this copyright and license information must be included.",,,,mhealth.jmir.org,,"Company: JMIR mHealth and uHealth Distributor: JMIR mHealth and uHealth Institution: JMIR mHealth and uHealth Label: JMIR mHealth and uHealth Publisher: JMIR Publications Inc., Toronto, Canada",,"C:\Users\Admin\Zotero\storage\EJRBDFYV\Inkster et al. - 2018 - An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being.pdf; C:\Users\Admin\Zotero\storage\YK2K7QWE\e12106.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q77TC9EB,preprint,2023,"Hendrycks, Dan; Mazeika, Mantas; Woodside, Thomas",An Overview of Catastrophic AI Risks,,,,10.48550/arXiv.2306.12001,http://arxiv.org/abs/2306.12001,"Rapid advancements in artificial intelligence (AI) have sparked growing concerns among experts, policymakers, and world leaders regarding the potential for increasingly advanced AI systems to pose catastrophic risks. Although numerous risks have been detailed separately, there is a pressing need for a systematic discussion and illustration of the potential dangers to better inform efforts to mitigate them. This paper provides an overview of the main sources of catastrophic AI risks, which we organize into four categories: malicious use, in which individuals or groups intentionally use AIs to cause harm; AI race, in which competitive environments compel actors to deploy unsafe AIs or cede control to AIs; organizational risks, highlighting how human factors and complex systems can increase the chances of catastrophic accidents; and rogue AIs, describing the inherent difficulty in controlling agents far more intelligent than humans. For each category of risk, we describe specific hazards, present illustrative stories, envision ideal scenarios, and propose practical suggestions for mitigating these dangers. Our goal is to foster a comprehensive understanding of these risks and inspire collective and proactive efforts to ensure that AIs are developed and deployed in a safe manner. Ultimately, we hope this will allow us to realize the benefits of this powerful technology while minimizing the potential for catastrophic outcomes.",2023-10-09,2025-08-28 11:39:47,2025-08-28 11:39:47,2025-08-28 11:39:47,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2306.12001 [cs],,C:\Users\Admin\Zotero\storage\HZP2YEQG\Hendrycks et al. - 2023 - An Overview of Catastrophic AI Risks.pdf; C:\Users\Admin\Zotero\storage\EZRRGJ24\2306.html,,,Computer Science - Artificial Intelligence; Computer Science - Computers and Society; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2306.12001,,,,,,,,,,,,,,,,,,,,,,,,,,,
CW4ABCBU,journalArticle,2022,"Yang, Yang; Liu, Yue; Lv, Xingyang; Ai, Jin; Li, Yifan",Anthropomorphism and customers’ willingness to use artificial intelligence service agents,Journal of Hospitality Marketing & Management,,1936-8623,10.1080/19368623.2021.1926037,https://doi.org/10.1080/19368623.2021.1926037,"Previous studies provide inconsistent evidence regarding the effect of anthropomorphism on customers’ willingness to use AI service agents. This paper explains the reason by introducing service context. Two situational experiments are used to demonstrate that under the context of high perceived control, customers expect AI service agents with more anthropomorphic designs to perform better and prefer highly human-like AI service agents. However, under the context of low perceived control, customers perceive stronger threat in facing AI service agents with more anthropomorphic designs and prefer less human-like AI service agents. Moreover, we find that this effect is significant only in social scenarios. These findings provide new insights into previous inconsistent evidence regarding anthropomorphic design’s influence on customers’ willingness to use AI service agents. Our findings also have important implications for AI service agents design in different service contexts and advance the literature on human–robot interaction and marketing.",2022-01-02,2025-08-28 11:40:09,2025-08-28 11:40:09,2025-08-28 11:40:09,1-23,,1,31,,,,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/19368623.2021.1926037,,,,,Anthropomorphism; artificial intelligence (AI) service agents; perceived threat; performance expectation; willingness to use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT5V66UU,journalArticle,2021,"Li, Xinge; Sung, Yongjun",Anthropomorphism brings us closer: The mediating role of psychological distance in User–AI assistant interactions,Computers in Human Behavior,,0747-5632,10.1016/j.chb.2021.106680,https://www.sciencedirect.com/science/article/pii/S0747563221000029,"In the current era, interacting with Artificial Intelligence (AI) has become an everyday activity. Understanding the interaction between humans and AI is of potential value because, in future, such interactions are expected to become more pervasive. Two studies—one survey and one experiment—were conducted to demonstrate positive effects of anthropomorphism on interactions with smart-speaker-based AI assistants and to examine the mediating role of psychological distance in this relationship. The results of Study 1, an online survey, showed that participants with a higher tendency to anthropomorphize their AI assistant/s evaluated it/them more positively, and this effect was mediated by psychological distance. In Study 2, the hypotheses were tested in a more sophisticated experiment. Again, the results indicated that, in the high-anthropomorphism (vs. low-anthropomorphism) condition, participants had more positive attitudes toward the AI assistant, and the effect was mediated by psychological distance. Though several studies have demonstrated the effect of anthropomorphism, few have probed the underlying mechanism of anthropomorphism thoroughly. The current research not only contributes to the anthropomorphism literature, but also provides direction to research on facilitating human–AI interaction.",2021-05-01,2025-08-28 11:40:40,2025-08-28 11:40:40,2025-08-28 11:40:40,106680,,,118,,Computers in Human Behavior,Anthropomorphism brings us closer,,,,,,,,,,,,ScienceDirect,,,,C:\Users\Admin\Zotero\storage\D5F6944I\Li and Sung - 2021 - Anthropomorphism brings us closer The mediating role of psychological distance in User–AI assistant.pdf; C:\Users\Admin\Zotero\storage\99KFS9BI\S0747563221000029.html,,,AI assistant; Anthropomorphism; Human–AI interaction; Psychological distance; Smart speaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
